ActivityId,Type,Name,Website,Google_Map_Link,Total_reviews,ImageCount
Kyoto-361,Bar,Turquoise Bar,https://www.instagram.com/turquoise_bar/,"https://www.google.com/maps/place/Turquoise+Bar/@35.0019533,135.7701598,17z/data=!4m15!1m8!3m7!1s0x600108bf949deabb:0xdff4f36066b714e5!2sTurquoise+Bar!8m2!3d35.0019533!4d135.7701598!10e1!16s%2Fg%2F1tgcm5vf!3m5!1s0x600108bf949deabb:0xdff4f36066b714e5!8m2!3d35.0019533!4d135.7701598!16s%2Fg%2F1tgcm5vf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",225,0
Kyoto-362,Bar,Bar K6,http://www.ksix.jp/,"https://www.google.com/maps/place/Bar+K6/@35.0133198,135.770556,17z/data=!3m1!5s0x6001088d48484679:0x8631a9ddb07c77ab!4m15!1m8!3m7!1s0x600107cd9402bed9:0x3210f9ab92e0da1c!2sBar+K6!8m2!3d35.0133198!4d135.770556!10e1!16s%2Fg%2F1wk7qrwf!3m5!1s0x600107cd9402bed9:0x3210f9ab92e0da1c!8m2!3d35.0133198!4d135.770556!16s%2Fg%2F1wk7qrwf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",437,2
Kyoto-363,Bar,jAANey,https://jaaneykyoto.com/,"https://www.google.com/maps/place/jAANey/@35.0271568,135.7323939,17z/data=!3m1!5s0x600107933975ddc9:0x1c901c400bbc9727!4m15!1m8!3m7!1s0x6001076bced09d33:0xceb5ae2e652a3e1b!2sjAANey!8m2!3d35.0271568!4d135.7323939!10e1!16s%2Fg%2F11jz6c49bw!3m5!1s0x6001076bced09d33:0xceb5ae2e652a3e1b!8m2!3d35.0271568!4d135.7323939!16s%2Fg%2F11jz6c49bw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",18,1
Kyoto-364,Bar,Rocking chair,http://bar-rockingchair.jp/,"https://www.google.com/maps/place/Rocking+chair/@35.0009722,135.7664036,17z/data=!4m15!1m8!3m7!1s0x600108be07c7eeab:0xa2b13a7bd9877577!2sRocking+chair!8m2!3d35.0009722!4d135.7664036!10e1!16s%2Fg%2F1tgz0h7z!3m5!1s0x600108be07c7eeab:0xa2b13a7bd9877577!8m2!3d35.0009722!4d135.7664036!16s%2Fg%2F1tgz0h7z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",763,3
Kyoto-365,Bar,Kyoto Pub,,"https://www.google.com/maps/place/Kyoto+Pub/@35.0070917,135.7700473,17z/data=!3m1!5s0x60010894a3199189:0xbc9c4261e6f078ee!4m15!1m8!3m7!1s0x600109499961ef8b:0x135096c94554e44d!2sKyoto+Pub!8m2!3d35.0070917!4d135.7700473!10e1!16s%2Fg%2F11f5jy8t0r!3m5!1s0x600109499961ef8b:0x135096c94554e44d!8m2!3d35.0070917!4d135.7700473!16s%2Fg%2F11f5jy8t0r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",153,0
Kyoto-366,Bar,Bar Nostalgia,https://nostalgia.foodre.jp/,"https://www.google.com/maps/place/Bar+Nostalgia/@35.0099939,135.7688016,17z/data=!3m1!5s0x600108925f55e8d7:0x2120748002ad30b3!4m15!1m8!3m7!1s0x600108837d54d8c9:0xe68f7723f3905646!2sBar+Nostalgia!8m2!3d35.0099939!4d135.7688016!10e1!16s%2Fg%2F1td2b6z6!3m5!1s0x600108837d54d8c9:0xe68f7723f3905646!8m2!3d35.0099939!4d135.7688016!16s%2Fg%2F1td2b6z6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",187,7
Kyoto-367,Bar,MUSIC BAR universe -GION-,https://www.hotpepper.jp/strJ003559577/,https://www.google.com/maps/place/MUSIC+BAR+universe+-GION-/data=!4m7!3m6!1s0x600109d13f137989:0x5416b5f1c9f8a0bd!8m2!3d35.0045507!4d135.7766668!16s%2Fg%2F11srzxfb5l!19sChIJiXkTP9EJAWARvaD4yfG1FlQ?authuser=0&hl=en&rclk=1,412,1
Kyoto-368,Bar,La Cave de kei,https://m.facebook.com/keicorporation1994/,"https://www.google.com/maps/place/La+Cave+de+kei/@35.0317798,135.7289181,17z/data=!4m15!1m8!3m7!1s0x6001078c237f1d53:0x3e4554ef25127e81!2sLa+Cave+de+kei!8m2!3d35.0317798!4d135.7289181!10e1!16s%2Fg%2F1tr17ghj!3m5!1s0x6001078c237f1d53:0x3e4554ef25127e81!8m2!3d35.0317798!4d135.7289181!16s%2Fg%2F1tr17ghj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",39,0
Kyoto-369,Bar,Rocking Bar ING,http://www.kyotoingbar.com/,"https://www.google.com/maps/place/Rocking+Bar+ING/@35.0067618,135.7701376,17z/data=!3m1!5s0x6001089497af0ab5:0x3388533075d9a758!4m15!1m8!3m7!1s0x60010894bc02f181:0x76cad4bc31d743b0!2sRocking+Bar+ING!8m2!3d35.0067618!4d135.7701376!10e1!16s%2Fg%2F1tfn2n1h!3m5!1s0x60010894bc02f181:0x76cad4bc31d743b0!8m2!3d35.0067618!4d135.7701376!16s%2Fg%2F1tfn2n1h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",411,0
Kyoto-370,Bar,Concrete Bar,http://www.doctor-kyoto.jp/,"https://www.google.com/maps/place/Concrete+Bar/@35.00741,135.770679,17z/data=!3m1!5s0x60010894ae6025f1:0x3f06b44762468619!4m15!1m8!3m7!1s0x60010894ae5e4f93:0xb2408cf6d2af2954!2sConcrete+Bar!8m2!3d35.00741!4d135.770679!10e1!16s%2Fg%2F1v29bx_6!3m5!1s0x60010894ae5e4f93:0xb2408cf6d2af2954!8m2!3d35.00741!4d135.770679!16s%2Fg%2F1v29bx_6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",86,2
Kyoto-371,Bar,Rock Stock,https://m.facebook.com/Pub-Rock-Stock-Cycle-base-897492007064062/,"https://www.google.com/maps/place/Rock+Stock/@34.9927581,135.7662974,17z/data=!4m15!1m8!3m7!1s0x600108ba01feaaab:0xb4c7da89bd762011!2sRock+Stock!8m2!3d34.9927581!4d135.7662974!10e1!16s%2Fg%2F11f2vb38_4!3m5!1s0x600108ba01feaaab:0xb4c7da89bd762011!8m2!3d34.9927581!4d135.7662974!16s%2Fg%2F11f2vb38_4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",151,0
Kyoto-372,Bar,Itsuki's Bar,http://itsukisbar.xyz/,"https://www.google.com/maps/place/Itsuki's+Bar/@35.0096814,135.751216,17z/data=!4m15!1m8!3m7!1s0x6001062995361dc5:0x1cd0ecbb6694c6ad!2sItsuki's+Bar!8m2!3d35.0096814!4d135.751216!10e1!16s%2Fg%2F11c3v0hdhs!3m5!1s0x6001062995361dc5:0x1cd0ecbb6694c6ad!8m2!3d35.0096814!4d135.751216!16s%2Fg%2F11c3v0hdhs?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",163,4
Kyoto-373,Bar,KRFT BAR,,"https://www.google.com/maps/place/KRFT+BAR/@34.9996936,135.7646562,17z/data=!4m15!1m8!3m7!1s0x6001095f0779e60d:0x5b6cbd2e857ea11d!2sKRFT+BAR!8m2!3d34.9996936!4d135.7646562!10e1!16s%2Fg%2F11vbcfq4xg!3m5!1s0x6001095f0779e60d:0x5b6cbd2e857ea11d!8m2!3d34.9996936!4d135.7646562!16s%2Fg%2F11vbcfq4xg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",70,0
Kyoto-374,Bar,Bar Quasimodo,,"https://www.google.com/maps/place/Bar+Quasimodo/@35.0137716,135.7624878,17z/data=!4m15!1m8!3m7!1s0x60010888bbfd0001:0xfab47cc4a97341d4!2sBar+Quasimodo!8m2!3d35.0137716!4d135.7624878!10e1!16s%2Fg%2F11dztq3thl!3m5!1s0x60010888bbfd0001:0xfab47cc4a97341d4!8m2!3d35.0137716!4d135.7624878!16s%2Fg%2F11dztq3thl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",109,0
Kyoto-375,Bar,Bar Fishbowl,http://www.bar-fishbowl.com/,"https://www.google.com/maps/place/Bar+Fishbowl/@35.0101029,135.7707264,17z/data=!3m1!5s0x60010892d643adff:0x9be032e2d97e8619!4m15!1m8!3m7!1s0x60010892d646be7d:0xae018d56d03185c!2sBar+Fishbowl!8m2!3d35.0101029!4d135.7707264!10e1!16s%2Fg%2F11bymwgvhk!3m5!1s0x60010892d646be7d:0xae018d56d03185c!8m2!3d35.0101029!4d135.7707264!16s%2Fg%2F11bymwgvhk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",234,1
Kyoto-376,Bar,K36 (The Bar & Rooftop),https://stillfoods.com/k36/,"https://www.google.com/maps/place/K36+(The+Bar+%26+Rooftop)/@34.9977272,135.7791651,17z/data=!3m1!5s0x600108cfc23fc9a3:0xe130bff2aa95de6e!4m15!1m8!3m7!1s0x6001096a01bcbf4d:0x7aadb692a467646!2sK36+(The+Bar+%26+Rooftop)!8m2!3d34.9977272!4d135.7791651!10e1!16s%2Fg%2F11fstq4spn!3m5!1s0x6001096a01bcbf4d:0x7aadb692a467646!8m2!3d34.9977272!4d135.7791651!16s%2Fg%2F11fstq4spn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",742,2
Kyoto-377,Bar,Bar Dram,http://www.kyoto-dram.com/,"https://www.google.com/maps/place/Bar+Dram/@35.0064229,135.770021,17z/data=!3m1!5s0x60010894bf7ee783:0x66da77c3b7b6503f!4m15!1m8!3m7!1s0x60010894c0800f8d:0x4598652db631f39d!2sBar+Dram!8m2!3d35.0064229!4d135.770021!10e1!16s%2Fg%2F11cjvclk6j!3m5!1s0x60010894c0800f8d:0x4598652db631f39d!8m2!3d35.0064229!4d135.770021!16s%2Fg%2F11cjvclk6j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",88,0
Kyoto-378,Bar,Birdland,,"https://www.google.com/maps/place/Birdland/@35.0044882,135.7745557,17z/data=!3m1!5s0x600108c1c2875b41:0x6f0216e991279053!4m15!1m8!3m7!1s0x600108c1c287d319:0xdd61cd8ea24e70b8!2sBirdland!8m2!3d35.0044882!4d135.7745557!10e1!16s%2Fg%2F1vntjt1l!3m5!1s0x600108c1c287d319:0xdd61cd8ea24e70b8!8m2!3d35.0044882!4d135.7745557!16s%2Fg%2F1vntjt1l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",130,0
Kyoto-379,Bar,House of KI NO BI,https://kyotodistillery.jp/en/house_kinobi/,"https://www.google.com/maps/place/House+of+KI+NO+BI/@35.0137017,135.7687972,17z/data=!4m15!1m8!3m7!1s0x600109aa28c5a7b3:0xc44e1ae3b29d3e02!2sHouse+of+KI+NO+BI!8m2!3d35.0137017!4d135.7687972!10e1!16s%2Fg%2F11fvxl5s0v!3m5!1s0x600109aa28c5a7b3:0xc44e1ae3b29d3e02!8m2!3d35.0137017!4d135.7687972!16s%2Fg%2F11fvxl5s0v?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",380,0
Kyoto-380,Bar,nokishita711 Gin and cocktail labo,https://www.nokishita.net/nokishita711,"https://www.google.com/maps/place/nokishita711+Gin+and+cocktail+labo/@35.0023748,135.7699643,17z/data=!4m15!1m8!3m7!1s0x600108bfe851b401:0x702e931fb5dd0151!2snokishita711+Gin+and+cocktail+labo!8m2!3d35.0023748!4d135.7699643!10e1!16s%2Fg%2F11bv6l6f3f!3m5!1s0x600108bfe851b401:0x702e931fb5dd0151!8m2!3d35.0023748!4d135.7699643!16s%2Fg%2F11bv6l6f3f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",601,1
Kyoto-381,Bar,Bar Ixey,https://www.ixey26.com/,"https://www.google.com/maps/place/Bar+Ixey/@35.005873,135.7726363,17z/data=!4m15!1m8!3m7!1s0x600108eaf0e2a8cf:0x853fb024007dbfc2!2sBar+Ixey!8m2!3d35.005873!4d135.7726363!10e1!16s%2Fg%2F11b6hwmkd2!3m5!1s0x600108eaf0e2a8cf:0x853fb024007dbfc2!8m2!3d35.005873!4d135.7726363!16s%2Fg%2F11b6hwmkd2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",242,8
Kyoto-382,Bar,我楽 -GARAKU-,https://garaku.bar/,"https://www.google.com/maps/place/%E6%88%91%E6%A5%BD+-GARAKU-/@35.0261256,135.7429372,17z/data=!4m15!1m8!3m7!1s0x600107f3473ab0f3:0xffd70ff539b08737!2z5oiR5qW9IC1HQVJBS1Ut!8m2!3d35.0261256!4d135.7429372!10e1!16s%2Fg%2F11vwn9htmn!3m5!1s0x600107f3473ab0f3:0xffd70ff539b08737!8m2!3d35.0261256!4d135.7429372!16s%2Fg%2F11vwn9htmn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",14,2
Kyoto-383,Bar,feel京good,,"https://www.google.com/maps/place/feel%E4%BA%ACgood/@35.0093304,135.7739135,17z/data=!4m15!1m8!3m7!1s0x600108ec785c0001:0xf19f0d5a470272f9!2zZmVlbOS6rGdvb2Q!8m2!3d35.0093304!4d135.7739135!10e1!16s%2Fg%2F11cjkmmsvs!3m5!1s0x600108ec785c0001:0xf19f0d5a470272f9!8m2!3d35.0093304!4d135.7739135!16s%2Fg%2F11cjkmmsvs?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",86,0
Kyoto-384,Bar,VIERGE KYOTO,,"https://www.google.com/maps/place/VIERGE+KYOTO/@35.0094088,135.7697876,17z/data=!3m1!5s0x600108931f3909b7:0xd5e0f7bc0e2ff321!4m15!1m8!3m7!1s0x600108931f37801d:0x3a7a8f05d7f33638!2sVIERGE+KYOTO!8m2!3d35.0094088!4d135.7697876!10e1!16s%2Fg%2F12qf54yr6!3m5!1s0x600108931f37801d:0x3a7a8f05d7f33638!8m2!3d35.0094088!4d135.7697876!16s%2Fg%2F12qf54yr6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",62,0
Kyoto-385,Bar,Jam House,,"https://www.google.com/maps/place/Jam+House/@35.003059,135.77061,17z/data=!3m1!5s0x600108bffb9b8b0d:0xf95c29c463f98387!4m15!1m8!3m7!1s0x600108bffb7884cf:0x4153ee83f365332c!2sJam+House!8m2!3d35.003059!4d135.77061!10e1!16s%2Fg%2F11g6j75g73!3m5!1s0x600108bffb7884cf:0x4153ee83f365332c!8m2!3d35.003059!4d135.77061!16s%2Fg%2F11g6j75g73?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",154,0
Kyoto-386,Bar,Zero,,"https://www.google.com/maps/place/Zero/@35.0256239,135.7438029,17z/data=!4m15!1m8!3m7!1s0x600107faa0ea0641:0xe75c69f9c12340f8!2sZero!8m2!3d35.0256239!4d135.7438029!10e1!16s%2Fg%2F11jg1cng8g!3m5!1s0x600107faa0ea0641:0xe75c69f9c12340f8!8m2!3d35.0256239!4d135.7438029!16s%2Fg%2F11jg1cng8g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",15,0
Kyoto-387,Bar,Frontier Bar Kyoto,https://www.instagram.com/frontier_bar_kyoto?igsh=N2M0ZnU1d241YXZm,"https://www.google.com/maps/place/Frontier+Bar+Kyoto/@35.0043077,135.768641,17z/data=!3m1!5s0x60010895a9889091:0x354312938c103ff1!4m15!1m8!3m7!1s0x60010895a9975b6f:0xe66ea84559d64b43!2sFrontier+Bar+Kyoto!8m2!3d35.0043077!4d135.768641!10e1!16s%2Fg%2F1tg6kg19!3m5!1s0x60010895a9975b6f:0xe66ea84559d64b43!8m2!3d35.0043077!4d135.768641!16s%2Fg%2F1tg6kg19?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",199,0
Kyoto-388,Bar,Kyoto Star Bar,https://www.starbar.jp/store-introduction-kyoto,"https://www.google.com/maps/place/Kyoto+Star+Bar/@35.0072727,135.7708534,17z/data=!3m1!5s0x60010894b2130bb9:0xc8cf915313f8be8a!4m15!1m8!3m7!1s0x60010894b27c7487:0x4c3edaab88fbdb39!2sKyoto+Star+Bar!8m2!3d35.0072727!4d135.7708534!10e1!16s%2Fg%2F11c531v1qy!3m5!1s0x60010894b27c7487:0x4c3edaab88fbdb39!8m2!3d35.0072727!4d135.7708534!16s%2Fg%2F11c531v1qy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",125,1
Kyoto-389,Bar,酒場元木 / 酒屋元木,https://sakabamotoki.com/,"https://www.google.com/maps/place/%E9%85%92%E5%A0%B4%E5%85%83%E6%9C%A8+%2F+%E9%85%92%E5%B1%8B%E5%85%83%E6%9C%A8/@35.0420998,135.7541965,17z/data=!4m15!1m8!3m7!1s0x60010807ac27105f:0x22510ea98268c55f!2z6YWS5aC05YWD5pyoIC8g6YWS5bGL5YWD5pyo!8m2!3d35.0420998!4d135.7541965!10e1!16s%2Fg%2F11g7ztyb_r!3m5!1s0x60010807ac27105f:0x22510ea98268c55f!8m2!3d35.0420998!4d135.7541965!16s%2Fg%2F11g7ztyb_r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",55,0
Kyoto-390,Bar,Gear,http://bar-gear.biz/,"https://www.google.com/maps/place/Gear/@35.0010123,135.7586306,17z/data=!4m15!1m8!3m7!1s0x600108990df49029:0xc87dd2447ed5fc09!2sGear!8m2!3d35.0010123!4d135.7586306!10e1!16s%2Fg%2F1tsjdk6p!3m5!1s0x600108990df49029:0xc87dd2447ed5fc09!8m2!3d35.0010123!4d135.7586306!16s%2Fg%2F1tsjdk6p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",140,0
Kyoto-391,Bar,ROCK BAR CRUNCH,http://bar-crunch.com/,"https://www.google.com/maps/place/ROCK+BAR+CRUNCH/@35.0042909,135.7735928,17z/data=!3m1!5s0x600108c1d257450b:0x4d420b3d04ad34e5!4m15!1m8!3m7!1s0x600108c1d2515555:0xb7ba236d562cc917!2sROCK+BAR+CRUNCH!8m2!3d35.0042909!4d135.7735928!10e1!16s%2Fg%2F11bzbmcn0c!3m5!1s0x600108c1d2515555:0xb7ba236d562cc917!8m2!3d35.0042909!4d135.7735928!16s%2Fg%2F11bzbmcn0c?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",165,0
Kyoto-392,Bar,bar moon walk Shijo Kiyamachi,http://barmoonwalk.jp/store-info/shijo-kiyamachi/,"https://www.google.com/maps/place/bar+moon+walk+Shijo+Kiyamachi/@35.004361,135.770281,17z/data=!4m15!1m8!3m7!1s0x60010895388fc2f1:0xb94b99e2309b678c!2sbar+moon+walk+Shijo+Kiyamachi!8m2!3d35.004361!4d135.770281!10e1!16s%2Fg%2F1vvdv38z!3m5!1s0x60010895388fc2f1:0xb94b99e2309b678c!8m2!3d35.004361!4d135.770281!16s%2Fg%2F1vvdv38z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",230,1
Kyoto-393,Bar,Pop,https://instagram.com/musicbarpop,"https://www.google.com/maps/place/Pop/@35.0042389,135.7702445,17z/data=!3m1!5s0x60010895473fc321:0x301b097cf9982786!4m15!1m8!3m7!1s0x60010f69f9b7259d:0x275ccb45d2e46a49!2sPop!8m2!3d35.0042389!4d135.7702445!10e1!16s%2Fg%2F11ptwzq5tg!3m5!1s0x60010f69f9b7259d:0x275ccb45d2e46a49!8m2!3d35.0042389!4d135.7702445!16s%2Fg%2F11ptwzq5tg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",126,0
Kyoto-394,Bar,Bar Prost,http://bar-prost.com/,"https://www.google.com/maps/place/Bar+Prost/@35.0054483,135.7727799,17z/data=!3m1!5s0x600108ea92b6eb23:0x8a539d5804a59ccc!4m15!1m8!3m7!1s0x600108ea92cbffff:0x9752d1a860dd0003!2sBar+Prost!8m2!3d35.0054483!4d135.7727799!10e1!16s%2Fg%2F11g8lp5c4p!3m5!1s0x600108ea92cbffff:0x9752d1a860dd0003!8m2!3d35.0054483!4d135.7727799!16s%2Fg%2F11g8lp5c4p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",144,1
Kyoto-395,Bar,Kura Bar,https://www.instagram.com/eru_matamata?igsh=ZW5yNnB2MWhmamM4,https://www.google.com/maps/place/Kura+Bar/data=!4m7!3m6!1s0x60010893f74172b7:0xe6d0869a9b75317a!8m2!3d35.0063414!4d135.7670102!16s%2Fg%2F11dflf6jr5!19sChIJt3JB95MIAWARejF1m5qG0OY?authuser=0&hl=en&rclk=1,75,0
Kyoto-396,Bar,The Common One Bar Kyoto,https://www.instagram.com/matchabarjapan?igsh=ZXUybDNiZDNmYjY2&utm_source=qr,"https://www.google.com/maps/place/The+Common+One+Bar+Kyoto/@35.0060266,135.7733827,17z/data=!4m15!1m8!3m7!1s0x600108c038bc4c49:0x7119765d5c36de72!2sThe+Common+One+Bar+Kyoto!8m2!3d35.0060266!4d135.7733827!10e1!16s%2Fg%2F12qh15g4r!3m5!1s0x600108c038bc4c49:0x7119765d5c36de72!8m2!3d35.0060266!4d135.7733827!16s%2Fg%2F12qh15g4r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",297,0
Kyoto-397,Bar,ener,https://www.ener-dining.com/,"https://www.google.com/maps/place/ener/@35.0294409,135.7411345,17z/data=!4m15!1m8!3m7!1s0x6001087234787793:0x37ee4e31638ee8a6!2sener!8m2!3d35.0294409!4d135.7411345!10e1!16s%2Fg%2F1tcy462f!3m5!1s0x6001087234787793:0x37ee4e31638ee8a6!8m2!3d35.0294409!4d135.7411345!16s%2Fg%2F1tcy462f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",37,1
Kyoto-398,Bar,Kyoto Tower SANDO Bar,https://tabelog.com/kyoto/A2601/A260101/26028856/,"https://www.google.com/maps/place/Kyoto+Tower+SANDO+Bar/@34.9875514,135.7592807,17z/data=!3m1!5s0x600108afa9039257:0x6500bc26383b8a9d!4m15!1m8!3m7!1s0x6001090dac360425:0xb7c63ec0e1231a0e!2sKyoto+Tower+SANDO+Bar!8m2!3d34.9875514!4d135.7592807!10e1!16s%2Fg%2F11j10mv2gj!3m5!1s0x6001090dac360425:0xb7c63ec0e1231a0e!8m2!3d34.9875514!4d135.7592807!16s%2Fg%2F11j10mv2gj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",391,9
Kyoto-399,Bar,kazubar,,"https://www.google.com/maps/place/kazubar/@35.0058557,135.769831,17z/data=!3m1!5s0x60010894e81864b1:0x7b11dc4f0e2841ae!4m15!1m8!3m7!1s0x60010894e7fabebf:0x24c7155036c99985!2skazubar!8m2!3d35.0058557!4d135.769831!10e1!16s%2Fg%2F11flxcybd2!3m5!1s0x60010894e7fabebf:0x24c7155036c99985!8m2!3d35.0058557!4d135.769831!16s%2Fg%2F11flxcybd2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",151,0
Kyoto-400,Bar,Bar HIHARA,https://www.instagram.com/bar_hihara/,"https://www.google.com/maps/place/Bar+HIHARA/@35.0059867,135.7725928,17z/data=!3m1!5s0x600108eae59077ff:0x4c130962515700e7!4m15!1m8!3m7!1s0x6001088d901efcc1:0xc6461ea0d6c8dfea!2sBar+HIHARA!8m2!3d35.0059867!4d135.7725928!10e1!16s%2Fg%2F12qh1k4j1!3m5!1s0x6001088d901efcc1:0xc6461ea0d6c8dfea!8m2!3d35.0059867!4d135.7725928!16s%2Fg%2F12qh1k4j1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",38,0
Kyoto-401,Bar,Bar stardust club,http://stardustclub.jp/,"https://www.google.com/maps/place/Bar+stardust+club/@35.0048558,135.7708985,17z/data=!3m1!5s0x60010f94b8ccf1df:0xaf51f2329e0b922e!4m15!1m8!3m7!1s0x600108953490ffff:0xf48e622ac8df3515!2sBar+stardust+club!8m2!3d35.0048558!4d135.7708985!10e1!16s%2Fg%2F11bwp2w6r0!3m5!1s0x600108953490ffff:0xf48e622ac8df3515!8m2!3d35.0048558!4d135.7708985!16s%2Fg%2F11bwp2w6r0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",211,0
Kyoto-402,Bar,Bar Dots,http://bar-dots.com/,"https://www.google.com/maps/place/Bar+Dots/@35.0047345,135.763208,17z/data=!3m1!5s0x60010890ce94b5b1:0x520ac037fb8be899!4m15!1m8!3m7!1s0x6001094f29359847:0xc3b6f9c7b9dd5b79!2sBar+Dots!8m2!3d35.0047345!4d135.763208!10e1!16s%2Fg%2F11f5t3xcx3!3m5!1s0x6001094f29359847:0xc3b6f9c7b9dd5b79!8m2!3d35.0047345!4d135.763208!16s%2Fg%2F11f5t3xcx3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",187,3
